accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	ubound	clusters	props	patterns
16	0.6710	0.4586	0.3293	0.7422	0.0399	0.7821	19.4000	0.1092	915.0000	178.0000	0.1945	919.0000
17	0.6294	0.4590	0.3321	0.7147	0.0405	0.7649	19.1000	0.1180	928.0000	183.0000	0.1972	930.0000
18	0.6951	0.4561	0.3269	0.7062	0.0365	0.7968	18.8000	0.1236	909.0000	175.0000	0.1925	911.0000
19	0.6912	0.4528	0.3189	0.7198	0.0361	0.7902	19.4000	0.1281	924.0000	177.0000	0.1916	928.0000
20	0.6551	0.4627	0.3277	0.7000	0.0363	0.7862	19.1000	0.1128	893.0000	188.0000	0.2105	899.0000
21	0.7065	0.4565	0.3317	0.6948	0.0402	0.7695	19.7000	0.1157	930.0000	187.0000	0.2011	932.0000
22	0.6726	0.4578	0.3413	0.7135	0.0385	0.7824	19.0000	0.1216	892.0000	186.0000	0.2085	894.0000
23	0.6729	0.4611	0.3328	0.7020	0.0348	0.7817	19.1000	0.1394	905.0000	177.0000	0.1956	915.0000
24	0.6722	0.4594	0.3421	0.7136	0.0375	0.7966	19.1000	0.1241	894.0000	169.0000	0.1890	898.0000
25	0.6858	0.4598	0.3373	0.7047	0.0379	0.7824	19.3000	0.1208	932.0000	188.0000	0.2017	944.0000
26	0.6624	0.4578	0.3319	0.7044	0.0359	0.7824	19.1000	0.1202	915.0000	177.0000	0.1934	917.0000
27	0.6674	0.4590	0.3261	0.7158	0.0364	0.7740	19.3000	0.1172	930.0000	185.0000	0.1989	932.0000
28	0.6261	0.4569	0.3307	0.7095	0.0360	0.7747	19.4000	0.1297	916.0000	180.0000	0.1965	919.0000
29	0.6390	0.4594	0.3241	0.7258	0.0370	0.7749	19.1000	0.1452	859.0000	177.0000	0.2061	861.0000
30	0.6626	0.4627	0.3543	0.7130	0.0381	0.7746	19.0000	0.1181	938.0000	181.0000	0.1930	942.0000
31	0.6403	0.4569	0.3373	0.7088	0.0376	0.7901	18.9000	0.1118	921.0000	173.0000	0.1878	923.0000
32	0.6201	0.4561	0.3348	0.7166	0.0364	0.7659	18.9000	0.1287	927.0000	183.0000	0.1974	929.0000
33	0.6545	0.4627	0.3436	0.6928	0.0410	0.7744	18.9000	0.1268	962.0000	192.0000	0.1996	964.0000
34	0.6538	0.4569	0.3429	0.7303	0.0378	0.7838	19.0000	0.1271	901.0000	171.0000	0.1898	903.0000
35	0.6761	0.4561	0.3338	0.7104	0.0374	0.7996	19.2000	0.1105	970.0000	176.0000	0.1814	982.0000
36	0.6516	0.4602	0.3345	0.7041	0.0349	0.7783	18.9000	0.1303	880.0000	174.0000	0.1977	883.0000
37	0.6757	0.4565	0.3234	0.7198	0.0349	0.8030	19.6000	0.1167	882.0000	167.0000	0.1893	884.0000
38	0.6370	0.4594	0.3252	0.7030	0.0348	0.7675	18.6000	0.1401	904.0000	183.0000	0.2024	906.0000
39	0.6250	0.4611	0.3376	0.7071	0.0388	0.7704	19.0000	0.1401	916.0000	189.0000	0.2063	918.0000
40	0.7093	0.4586	0.3230	0.6981	0.0358	0.8020	18.8000	0.1062	935.0000	176.0000	0.1882	937.0000
41	0.6735	0.4598	0.3254	0.7105	0.0382	0.7949	18.9000	0.1245	910.0000	181.0000	0.1989	912.0000
42	0.6920	0.4574	0.3239	0.7290	0.0354	0.7825	19.2000	0.1225	853.0000	170.0000	0.1993	855.0000
43	0.6568	0.4590	0.3420	0.7022	0.0373	0.7905	19.2000	0.1016	951.0000	178.0000	0.1872	955.0000
44	0.6546	0.4582	0.3370	0.7200	0.0368	0.7821	19.5000	0.1472	904.0000	184.0000	0.2035	907.0000
45	0.6861	0.4615	0.3312	0.7135	0.0392	0.7858	18.8000	0.1395	966.0000	188.0000	0.1946	968.0000
46	0.6573	0.4561	0.3215	0.7265	0.0373	0.7764	19.2000	0.1229	863.0000	184.0000	0.2132	866.0000
47	0.6419	0.4644	0.3353	0.7156	0.0388	0.8003	19.4000	0.1173	973.0000	172.0000	0.1768	975.0000
48	0.6850	0.4611	0.3396	0.7220	0.0384	0.7975	19.2000	0.1150	923.0000	181.0000	0.1961	925.0000
49	0.6643	0.4590	0.3399	0.7187	0.0356	0.7850	19.1000	0.1140	874.0000	165.0000	0.1888	876.0000
50	0.6748	0.4607	0.3442	0.7136	0.0374	0.7961	19.0000	0.1141	900.0000	168.0000	0.1867	902.0000
51	0.6720	0.4553	0.3295	0.7353	0.0356	0.7855	19.0000	0.1237	884.0000	165.0000	0.1867	886.0000
52	0.6701	0.4611	0.3253	0.6925	0.0341	0.7798	19.0000	0.1191	877.0000	183.0000	0.2087	881.0000
53	0.6350	0.4594	0.3298	0.7272	0.0380	0.7822	19.1000	0.1158	852.0000	175.0000	0.2054	854.0000
54	0.7068	0.4541	0.3212	0.7374	0.0354	0.7791	19.3000	0.1404	885.0000	175.0000	0.1977	889.0000
55	0.6437	0.4631	0.3325	0.7078	0.0378	0.7773	19.0000	0.1377	919.0000	191.0000	0.2078	921.0000
56	0.6461	0.4598	0.3373	0.7009	0.0379	0.7724	19.1000	0.1284	928.0000	179.0000	0.1929	930.0000
57	0.6707	0.4561	0.3307	0.7023	0.0364	0.7909	18.9000	0.1310	890.0000	176.0000	0.1978	893.0000
58	0.6711	0.4611	0.3392	0.6979	0.0400	0.7888	18.9000	0.0968	960.0000	179.0000	0.1865	962.0000
59	0.6232	0.4586	0.3323	0.7234	0.0389	0.7705	19.1000	0.1352	923.0000	186.0000	0.2015	925.0000
60	0.6609	0.4631	0.3461	0.7002	0.0387	0.7776	19.0000	0.1134	935.0000	183.0000	0.1957	937.0000
61	0.6708	0.4586	0.3239	0.6975	0.0351	0.7819	18.7000	0.1271	877.0000	174.0000	0.1984	879.0000
62	0.6403	0.4532	0.3235	0.7126	0.0365	0.7830	19.1000	0.1228	930.0000	173.0000	0.1860	932.0000
63	0.6992	0.4644	0.3531	0.7118	0.0377	0.7940	19.2000	0.1065	945.0000	169.0000	0.1788	948.0000
64	0.6132	0.4594	0.3277	0.7175	0.0403	0.7554	18.9000	0.1484	918.0000	196.0000	0.2135	920.0000
65	0.7011	0.4582	0.3169	0.7297	0.0349	0.7824	19.0000	0.1293	876.0000	175.0000	0.1998	878.0000
66	0.7025	0.4569	0.3272	0.7166	0.0368	0.7973	18.9000	0.1093	891.0000	176.0000	0.1975	893.0000
67	0.6774	0.4586	0.3121	0.7100	0.0323	0.7849	19.2000	0.1186	858.0000	169.0000	0.1970	864.0000
68	0.6983	0.4532	0.3277	0.7122	0.0356	0.7741	18.8000	0.1195	880.0000	178.0000	0.2023	882.0000
69	0.6919	0.4561	0.3217	0.7105	0.0366	0.7823	19.0000	0.1080	915.0000	169.0000	0.1847	918.0000
70	0.6787	0.4598	0.3312	0.7021	0.0347	0.7878	19.1000	0.1213	952.0000	180.0000	0.1891	954.0000
71	0.6637	0.4574	0.3314	0.7037	0.0382	0.7796	18.8000	0.1057	905.0000	178.0000	0.1967	907.0000
72	0.6742	0.4602	0.3375	0.7136	0.0341	0.7873	18.9000	0.1235	873.0000	172.0000	0.1970	877.0000
73	0.6720	0.4561	0.3323	0.7203	0.0378	0.7697	19.0000	0.1320	889.0000	181.0000	0.2036	891.0000
74	0.6670	0.4590	0.3308	0.7086	0.0374	0.7682	19.2000	0.1187	893.0000	183.0000	0.2049	895.0000
75	0.6272	0.4623	0.3360	0.7035	0.0396	0.7768	19.1000	0.1274	961.0000	183.0000	0.1904	963.0000
76	0.6627	0.4578	0.3304	0.7091	0.0363	0.7838	19.4000	0.1305	911.0000	181.0000	0.1987	913.0000
77	0.6794	0.4602	0.3255	0.7328	0.0362	0.7905	19.1000	0.1153	898.0000	176.0000	0.1960	902.0000
78	0.7106	0.4627	0.3372	0.7320	0.0367	0.7844	19.0000	0.1362	894.0000	179.0000	0.2002	896.0000
79	0.6770	0.4578	0.3160	0.6893	0.0349	0.7566	19.0000	0.1467	849.0000	191.0000	0.2250	852.0000
80	0.6688	0.4582	0.3298	0.7009	0.0361	0.7857	19.1000	0.1088	901.0000	171.0000	0.1898	903.0000
81	0.6328	0.4536	0.3261	0.7322	0.0362	0.7699	19.2000	0.1392	834.0000	180.0000	0.2158	837.0000
82	0.6720	0.4590	0.3152	0.6973	0.0348	0.7736	18.8000	0.1087	858.0000	177.0000	0.2063	860.0000
83	0.6713	0.4607	0.3284	0.7235	0.0364	0.8004	18.9000	0.1119	855.0000	167.0000	0.1953	858.0000
84	0.6709	0.4545	0.3296	0.7209	0.0375	0.7857	19.1000	0.1204	894.0000	173.0000	0.1935	896.0000
85	0.6725	0.4578	0.3324	0.7072	0.0390	0.7641	19.3000	0.1291	916.0000	190.0000	0.2074	918.0000
86	0.6854	0.4561	0.3270	0.7218	0.0354	0.7740	18.9000	0.1270	852.0000	170.0000	0.1995	859.0000
87	0.6335	0.4623	0.3323	0.7233	0.0401	0.7576	19.2000	0.1417	923.0000	200.0000	0.2167	925.0000
88	0.6841	0.4561	0.3367	0.7119	0.0360	0.8003	19.2000	0.1135	898.0000	167.0000	0.1860	900.0000
89	0.6637	0.4594	0.3228	0.7052	0.0353	0.7786	19.3000	0.1468	890.0000	178.0000	0.2000	893.0000
90	0.6582	0.4557	0.3189	0.7296	0.0344	0.7866	19.1000	0.1171	848.0000	173.0000	0.2040	857.0000
91	0.6589	0.4532	0.3193	0.7208	0.0385	0.7771	18.9000	0.1255	850.0000	183.0000	0.2153	852.0000
92	0.6786	0.4611	0.3371	0.7190	0.0356	0.8012	19.2000	0.1123	965.0000	168.0000	0.1741	967.0000
93	0.6727	0.4541	0.3241	0.7186	0.0386	0.8026	19.2000	0.0989	907.0000	170.0000	0.1874	910.0000
94	0.6499	0.4590	0.3194	0.7266	0.0356	0.7800	19.0000	0.1331	886.0000	176.0000	0.1986	888.0000
95	0.6435	0.4578	0.3372	0.7061	0.0385	0.7889	19.2000	0.1282	893.0000	175.0000	0.1960	895.0000
96	0.7157	0.4639	0.3425	0.7061	0.0384	0.8031	18.9000	0.1070	921.0000	177.0000	0.1922	926.0000
97	0.6209	0.4619	0.3352	0.7283	0.0418	0.7654	19.0000	0.1454	948.0000	196.0000	0.2068	950.0000
98	0.6591	0.4574	0.3303	0.7085	0.0386	0.7722	18.8000	0.1478	884.0000	181.0000	0.2048	886.0000
99	0.6689	0.4598	0.3354	0.7287	0.0355	0.8008	19.1000	0.1151	889.0000	159.0000	0.1789	891.0000
100	0.6850	0.4598	0.3228	0.6994	0.0374	0.7744	18.9000	0.1177	856.0000	172.0000	0.2009	858.0000
101	0.6830	0.4582	0.3409	0.7079	0.0392	0.7809	18.8000	0.1283	892.0000	185.0000	0.2074	897.0000
102	0.6464	0.4574	0.3232	0.6955	0.0366	0.7717	19.1000	0.1179	938.0000	182.0000	0.1940	940.0000
103	0.6355	0.4602	0.3329	0.7081	0.0353	0.7742	19.0000	0.1423	923.0000	177.0000	0.1918	930.0000
104	0.6528	0.4598	0.3333	0.7220	0.0373	0.7864	19.0000	0.1411	927.0000	168.0000	0.1812	930.0000
105	0.6598	0.4615	0.3415	0.7175	0.0355	0.7813	19.2000	0.1214	898.0000	169.0000	0.1882	900.0000
106	0.6503	0.4631	0.3411	0.7041	0.0391	0.7904	18.7000	0.1259	969.0000	186.0000	0.1920	971.0000
107	0.6446	0.4561	0.3331	0.7090	0.0405	0.7624	18.8000	0.1307	883.0000	191.0000	0.2163	885.0000
108	0.6980	0.4574	0.3506	0.7147	0.0349	0.7897	19.1000	0.1173	881.0000	174.0000	0.1975	883.0000
109	0.6722	0.4607	0.3282	0.7128	0.0389	0.7989	19.0000	0.1186	906.0000	172.0000	0.1898	908.0000
110	0.6350	0.4598	0.3411	0.6991	0.0385	0.7731	19.0000	0.1305	926.0000	180.0000	0.1944	928.0000
111	0.6591	0.4578	0.3236	0.7092	0.0359	0.7815	19.3000	0.1096	874.0000	181.0000	0.2071	876.0000
112	0.6552	0.4635	0.3453	0.7198	0.0397	0.7777	19.0000	0.1189	900.0000	175.0000	0.1944	902.0000
113	0.6618	0.4594	0.3377	0.7094	0.0365	0.7887	19.4000	0.1227	888.0000	169.0000	0.1903	890.0000
114	0.6511	0.4565	0.3204	0.7273	0.0374	0.8025	18.9000	0.1127	891.0000	176.0000	0.1975	893.0000
115	0.6605	0.4574	0.3263	0.7252	0.0375	0.7923	19.2000	0.1120	875.0000	170.0000	0.1943	880.0000
116	0.7071	0.4623	0.3340	0.7031	0.0375	0.8046	19.2000	0.0983	971.0000	171.0000	0.1761	973.0000
117	0.6449	0.4586	0.3172	0.7219	0.0356	0.7972	19.2000	0.1127	914.0000	169.0000	0.1849	920.0000
118	0.6489	0.4586	0.3383	0.7112	0.0366	0.7896	19.6000	0.1112	918.0000	174.0000	0.1895	920.0000
119	0.6765	0.4627	0.3328	0.7224	0.0371	0.7785	19.0000	0.1284	888.0000	176.0000	0.1982	890.0000
120	0.6724	0.4578	0.3257	0.6944	0.0375	0.7777	19.1000	0.1421	935.0000	187.0000	0.2000	937.0000
121	0.6463	0.4594	0.3227	0.6952	0.0390	0.7871	18.9000	0.1087	912.0000	173.0000	0.1897	914.0000
122	0.6475	0.4623	0.3316	0.7122	0.0401	0.7901	19.3000	0.1159	920.0000	179.0000	0.1946	922.0000
123	0.6239	0.4541	0.3150	0.7286	0.0394	0.7722	19.1000	0.1373	939.0000	185.0000	0.1970	941.0000
124	0.6565	0.4652	0.3353	0.7090	0.0366	0.7706	19.0000	0.1364	892.0000	180.0000	0.2018	895.0000
125	0.6847	0.4582	0.3286	0.7055	0.0357	0.7926	19.2000	0.1274	930.0000	169.0000	0.1817	932.0000
126	0.6418	0.4644	0.3262	0.7152	0.0391	0.7656	19.3000	0.1354	889.0000	195.0000	0.2193	899.0000
127	0.6770	0.4586	0.3225	0.7362	0.0357	0.7820	19.1000	0.1312	888.0000	179.0000	0.2016	890.0000
128	0.6495	0.4532	0.3192	0.7033	0.0394	0.7814	18.8000	0.1389	940.0000	188.0000	0.2000	942.0000
129	0.6792	0.4635	0.3296	0.7088	0.0385	0.7907	18.8000	0.1064	946.0000	186.0000	0.1966	957.0000
130	0.6315	0.4590	0.3329	0.7205	0.0402	0.7690	19.1000	0.1290	957.0000	187.0000	0.1954	959.0000
131	0.6925	0.4615	0.3379	0.6902	0.0360	0.7862	18.8000	0.1189	905.0000	182.0000	0.2011	907.0000
132	0.6830	0.4607	0.3365	0.7232	0.0367	0.7979	19.5000	0.1118	907.0000	170.0000	0.1874	910.0000
133	0.6540	0.4611	0.3334	0.7189	0.0349	0.7787	19.4000	0.1136	888.0000	169.0000	0.1903	890.0000
134	0.6512	0.4602	0.3291	0.7067	0.0376	0.7760	19.0000	0.1266	928.0000	179.0000	0.1929	930.0000
135	0.6594	0.4590	0.3300	0.7122	0.0374	0.7706	19.2000	0.1290	910.0000	178.0000	0.1956	912.0000
136	0.7002	0.4602	0.3382	0.7107	0.0362	0.7829	18.8000	0.1181	906.0000	174.0000	0.1921	908.0000
137	0.6615	0.4631	0.3376	0.7120	0.0358	0.7897	18.9000	0.1300	918.0000	165.0000	0.1797	920.0000
138	0.6613	0.4598	0.3268	0.7050	0.0373	0.7777	19.0000	0.1237	899.0000	183.0000	0.2036	901.0000
139	0.6477	0.4553	0.3266	0.6979	0.0353	0.7975	19.1000	0.1296	865.0000	172.0000	0.1988	867.0000
140	0.6565	0.4578	0.3324	0.6959	0.0392	0.7752	19.2000	0.1157	922.0000	192.0000	0.2082	924.0000
141	0.6773	0.4607	0.3349	0.7041	0.0351	0.7959	19.3000	0.1315	910.0000	173.0000	0.1901	912.0000
142	0.6703	0.4619	0.3284	0.7167	0.0361	0.7730	19.0000	0.1144	838.0000	181.0000	0.2160	842.0000
143	0.6547	0.4602	0.3384	0.6933	0.0351	0.7883	19.1000	0.1196	939.0000	175.0000	0.1864	941.0000
144	0.6615	0.4652	0.3437	0.7224	0.0367	0.7791	19.1000	0.1137	924.0000	181.0000	0.1959	926.0000
145	0.6478	0.4541	0.3405	0.7161	0.0385	0.7768	19.0000	0.1395	963.0000	177.0000	0.1838	965.0000
146	0.6604	0.4594	0.3222	0.7092	0.0374	0.7791	19.1000	0.1235	883.0000	184.0000	0.2084	885.0000
147	0.6345	0.4557	0.3295	0.7139	0.0382	0.7706	19.1000	0.1306	887.0000	178.0000	0.2007	889.0000
148	0.6638	0.4586	0.3285	0.7078	0.0357	0.7730	19.1000	0.1228	897.0000	179.0000	0.1996	900.0000
149	0.6884	0.4602	0.3419	0.7109	0.0368	0.7878	19.2000	0.1063	907.0000	170.0000	0.1874	909.0000
150	0.6400	0.4586	0.3352	0.7179	0.0388	0.7777	19.1000	0.1335	914.0000	179.0000	0.1958	916.0000
151	0.7005	0.4615	0.3336	0.7125	0.0382	0.7847	19.3000	0.1182	918.0000	181.0000	0.1972	920.0000
152	0.6827	0.4561	0.3351	0.7105	0.0337	0.8043	18.8000	0.1227	884.0000	167.0000	0.1889	887.0000
153	0.6487	0.4615	0.3303	0.7028	0.0359	0.7792	18.9000	0.1281	894.0000	172.0000	0.1924	901.0000
154	0.6493	0.4574	0.3306	0.7292	0.0340	0.8005	19.0000	0.1256	922.0000	154.0000	0.1670	928.0000
155	0.6379	0.4557	0.3300	0.7090	0.0366	0.7720	18.8000	0.1113	938.0000	179.0000	0.1908	940.0000
156	0.6707	0.4520	0.3101	0.7145	0.0335	0.7892	19.1000	0.1096	846.0000	166.0000	0.1962	849.0000
157	0.6676	0.4598	0.3215	0.7026	0.0341	0.7940	19.4000	0.1236	837.0000	160.0000	0.1912	840.0000
158	0.6959	0.4549	0.3279	0.7122	0.0355	0.7950	18.8000	0.1027	913.0000	178.0000	0.1950	920.0000
159	0.6489	0.4545	0.3318	0.7300	0.0399	0.7678	18.9000	0.1135	884.0000	190.0000	0.2149	886.0000
160	0.6892	0.4598	0.3462	0.7261	0.0378	0.8018	19.2000	0.1085	917.0000	168.0000	0.1832	922.0000
161	0.6758	0.4615	0.3350	0.7162	0.0349	0.7914	19.1000	0.1212	883.0000	165.0000	0.1869	885.0000
162	0.6593	0.4586	0.3256	0.7191	0.0390	0.7705	19.1000	0.1261	888.0000	180.0000	0.2027	890.0000
163	0.6512	0.4561	0.3355	0.7023	0.0397	0.7752	19.0000	0.1237	918.0000	189.0000	0.2059	920.0000
164	0.6896	0.4561	0.3265	0.7244	0.0364	0.7957	18.8000	0.1089	866.0000	175.0000	0.2021	868.0000
165	0.6646	0.4635	0.3469	0.6997	0.0379	0.7851	18.6000	0.1196	926.0000	174.0000	0.1879	928.0000
166	0.6786	0.4635	0.3384	0.7221	0.0369	0.7986	19.4000	0.1263	945.0000	174.0000	0.1841	947.0000
167	0.6938	0.4607	0.3517	0.7054	0.0393	0.7938	18.8000	0.1272	907.0000	174.0000	0.1918	909.0000
168	0.6904	0.4574	0.3340	0.7233	0.0396	0.7696	19.1000	0.1270	909.0000	190.0000	0.2090	911.0000
169	0.6796	0.4619	0.3379	0.7217	0.0404	0.7663	19.1000	0.1450	887.0000	193.0000	0.2176	889.0000
170	0.6405	0.4582	0.3263	0.6995	0.0371	0.7764	19.3000	0.1334	944.0000	180.0000	0.1907	946.0000
171	0.6875	0.4549	0.3225	0.7150	0.0347	0.7938	19.1000	0.1187	861.0000	167.0000	0.1940	867.0000
172	0.6316	0.4574	0.3250	0.6939	0.0368	0.7573	19.0000	0.1345	903.0000	184.0000	0.2038	905.0000
173	0.6988	0.4574	0.3257	0.7045	0.0336	0.7838	19.1000	0.1181	861.0000	161.0000	0.1870	863.0000
174	0.6055	0.4586	0.3248	0.7194	0.0385	0.7759	19.3000	0.1230	904.0000	174.0000	0.1925	906.0000
175	0.6504	0.4557	0.3180	0.7217	0.0369	0.7562	19.6000	0.1692	828.0000	183.0000	0.2210	830.0000
176	0.6785	0.4611	0.3348	0.7170	0.0381	0.7898	19.0000	0.1208	912.0000	174.0000	0.1908	914.0000
177	0.6613	0.4574	0.3111	0.7470	0.0409	0.7776	19.2000	0.1406	858.0000	187.0000	0.2179	860.0000
178	0.6476	0.4590	0.3313	0.7284	0.0360	0.7945	19.5000	0.1130	931.0000	167.0000	0.1794	935.0000
179	0.6449	0.4578	0.3328	0.6979	0.0370	0.7704	19.1000	0.1358	938.0000	188.0000	0.2004	940.0000
180	0.7064	0.4598	0.3268	0.7322	0.0381	0.7947	18.6000	0.1097	862.0000	175.0000	0.2030	867.0000
181	0.6820	0.4565	0.3224	0.7352	0.0366	0.7845	19.2000	0.1266	885.0000	173.0000	0.1955	887.0000
182	0.6963	0.4631	0.3377	0.7188	0.0397	0.7903	19.2000	0.1118	914.0000	182.0000	0.1991	916.0000
183	0.6665	0.4660	0.3348	0.6972	0.0368	0.7840	19.2000	0.1107	937.0000	167.0000	0.1782	939.0000
184	0.6664	0.4598	0.3472	0.7077	0.0389	0.7777	19.0000	0.1370	933.0000	183.0000	0.1961	935.0000
185	0.7074	0.4635	0.3374	0.6846	0.0407	0.7938	19.3000	0.1154	934.0000	189.0000	0.2024	936.0000
186	0.6344	0.4644	0.3395	0.6930	0.0371	0.7751	18.9000	0.1446	930.0000	191.0000	0.2054	934.0000
187	0.6604	0.4631	0.3425	0.6996	0.0343	0.7851	19.1000	0.1180	1001.0000	175.0000	0.1748	1003.0000
188	0.6487	0.4619	0.3385	0.7165	0.0379	0.7799	19.3000	0.1194	906.0000	179.0000	0.1976	908.0000
189	0.6884	0.4602	0.3331	0.7146	0.0358	0.7911	19.1000	0.1305	905.0000	176.0000	0.1945	911.0000
190	0.6798	0.4532	0.3294	0.7038	0.0357	0.7516	19.1000	0.1237	909.0000	182.0000	0.2002	913.0000
191	0.6494	0.4578	0.3261	0.7053	0.0362	0.7824	19.1000	0.1058	892.0000	179.0000	0.2007	894.0000
192	0.6892	0.4598	0.3261	0.7165	0.0381	0.7939	19.0000	0.1263	898.0000	179.0000	0.1993	903.0000
193	0.6857	0.4578	0.3190	0.7128	0.0348	0.8056	19.1000	0.1018	908.0000	162.0000	0.1784	911.0000
194	0.6303	0.4574	0.3388	0.7082	0.0375	0.7647	19.1000	0.1362	902.0000	180.0000	0.1996	904.0000
195	0.6495	0.4532	0.3185	0.7091	0.0378	0.7858	18.9000	0.1176	896.0000	177.0000	0.1975	898.0000
196	0.6556	0.4574	0.3382	0.7038	0.0369	0.7799	19.2000	0.1257	952.0000	183.0000	0.1922	956.0000
197	0.6670	0.4602	0.3434	0.7185	0.0380	0.7873	19.2000	0.1052	929.0000	171.0000	0.1841	932.0000
198	0.6740	0.4582	0.3377	0.6952	0.0351	0.7971	19.4000	0.1365	940.0000	164.0000	0.1745	942.0000
199	0.6858	0.4582	0.3412	0.7294	0.0379	0.7974	18.9000	0.1164	881.0000	168.0000	0.1907	884.0000
200	0.6810	0.4569	0.3220	0.7429	0.0353	0.7808	19.2000	0.1390	890.0000	174.0000	0.1955	892.0000
201	0.6931	0.4520	0.3126	0.7052	0.0330	0.7932	18.9000	0.1322	851.0000	162.0000	0.1904	854.0000
202	0.6829	0.4569	0.3293	0.7229	0.0348	0.8028	19.3000	0.1093	920.0000	160.0000	0.1739	924.0000
203	0.6613	0.4590	0.3339	0.7055	0.0367	0.7591	18.9000	0.1445	907.0000	176.0000	0.1940	909.0000
204	0.6388	0.4557	0.3345	0.7446	0.0374	0.7802	19.2000	0.1509	897.0000	179.0000	0.1996	900.0000
205	0.6976	0.4586	0.3368	0.6933	0.0361	0.7769	19.0000	0.1242	879.0000	181.0000	0.2059	881.0000
206	0.6649	0.4578	0.3341	0.7230	0.0389	0.7925	18.8000	0.1184	868.0000	177.0000	0.2039	870.0000
207	0.6436	0.4607	0.3431	0.7234	0.0383	0.7899	19.2000	0.1355	917.0000	174.0000	0.1897	920.0000
208	0.6592	0.4565	0.3252	0.7213	0.0369	0.7871	19.1000	0.1210	906.0000	174.0000	0.1921	908.0000
209	0.6999	0.4586	0.3426	0.6993	0.0411	0.7839	18.9000	0.1056	905.0000	191.0000	0.2110	907.0000
210	0.6472	0.4619	0.3401	0.7152	0.0371	0.7865	19.1000	0.1258	904.0000	170.0000	0.1881	906.0000
211	0.6632	0.4627	0.3352	0.7151	0.0372	0.7889	19.0000	0.1120	913.0000	171.0000	0.1873	917.0000
212	0.6931	0.4565	0.3296	0.7253	0.0348	0.8100	19.4000	0.1267	928.0000	160.0000	0.1724	930.0000
213	0.6685	0.4549	0.3337	0.7250	0.0365	0.7782	19.1000	0.1256	884.0000	178.0000	0.2014	889.0000
214	0.6502	0.4569	0.3104	0.7106	0.0340	0.7809	18.9000	0.1304	884.0000	175.0000	0.1980	887.0000
215	0.7000	0.4627	0.3362	0.7188	0.0374	0.7837	19.3000	0.1258	898.0000	176.0000	0.1960	900.0000
216	0.6839	0.4582	0.3263	0.7206	0.0364	0.7815	18.6000	0.1195	897.0000	184.0000	0.2051	899.0000
217	0.6260	0.4574	0.3295	0.7056	0.0382	0.7824	19.1000	0.1260	960.0000	175.0000	0.1823	962.0000
218	0.6726	0.4536	0.3208	0.7182	0.0364	0.7895	18.9000	0.1213	851.0000	173.0000	0.2033	853.0000
219	0.6898	0.4631	0.3278	0.7097	0.0355	0.7748	19.2000	0.1178	884.0000	167.0000	0.1889	890.0000
220	0.7067	0.4590	0.3410	0.7069	0.0374	0.8010	18.9000	0.0989	891.0000	171.0000	0.1919	894.0000
221	0.6308	0.4549	0.3271	0.7044	0.0381	0.7746	19.2000	0.1421	911.0000	183.0000	0.2009	913.0000
222	0.6922	0.4607	0.3506	0.7024	0.0366	0.7954	18.8000	0.1172	967.0000	172.0000	0.1779	971.0000
223	0.6968	0.4578	0.3391	0.7223	0.0363	0.7959	18.8000	0.1263	902.0000	168.0000	0.1863	906.0000
224	0.6331	0.4553	0.3163	0.7111	0.0383	0.7651	18.9000	0.1375	926.0000	188.0000	0.2030	928.0000
