accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	ubound	clusters	props	patterns
71	0.3995	0.3612	0.1581	0.8491	0.1214	0.6500	34.5000	0.2737	327.0000	111.0000	0.3394	334.0000
72	0.3965	0.3617	0.1737	0.8534	0.1290	0.6332	34.7500	0.3028	328.0000	109.0000	0.3323	334.0000
73	0.3641	0.3694	0.1764	0.8514	0.1246	0.6651	34.3750	0.2740	359.0000	104.0000	0.2897	366.0000
74	0.3481	0.3661	0.1623	0.8547	0.1323	0.6576	33.6250	0.2806	352.0000	104.0000	0.2955	358.0000
75	0.4156	0.3700	0.1798	0.8387	0.1327	0.6800	33.8750	0.2442	369.0000	110.0000	0.2981	377.0000
76	0.3659	0.3782	0.1731	0.8426	0.1364	0.6533	34.8750	0.2808	370.0000	115.0000	0.3108	375.0000
77	0.3995	0.3727	0.1796	0.8713	0.1277	0.6534	34.1250	0.2738	359.0000	105.0000	0.2925	362.0000
78	0.3367	0.3727	0.1898	0.8494	0.1400	0.6649	34.0000	0.2829	364.0000	108.0000	0.2967	372.0000
79	0.3752	0.3722	0.1799	0.8416	0.1363	0.6630	34.5000	0.2645	356.0000	109.0000	0.3062	362.0000
80	0.4109	0.3705	0.1913	0.8402	0.1402	0.6769	34.5000	0.2560	367.0000	113.0000	0.3079	370.0000
81	0.3999	0.3760	0.1967	0.8202	0.1455	0.6381	33.7500	0.2802	386.0000	116.0000	0.3005	397.0000
82	0.3462	0.3601	0.1682	0.8366	0.1286	0.6180	34.3750	0.3174	320.0000	105.0000	0.3281	329.0000
83	0.3865	0.3573	0.1777	0.8513	0.1403	0.6473	34.5000	0.2842	352.0000	109.0000	0.3097	356.0000
84	0.3721	0.3694	0.1718	0.8421	0.1306	0.6756	34.5000	0.2545	319.0000	100.0000	0.3135	326.0000
85	0.3222	0.3568	0.1540	0.8577	0.1119	0.6070	34.3750	0.3424	322.0000	115.0000	0.3571	324.0000
86	0.4094	0.3672	0.1923	0.8403	0.1475	0.7058	33.6250	0.2208	374.0000	104.0000	0.2781	380.0000
87	0.3459	0.3645	0.1441	0.8621	0.1169	0.6257	34.2500	0.3303	322.0000	103.0000	0.3199	329.0000
88	0.3777	0.3601	0.1524	0.8551	0.1149	0.6345	34.5000	0.2973	303.0000	98.0000	0.3234	310.0000
89	0.3626	0.3716	0.1686	0.8584	0.1326	0.6471	34.0000	0.2673	350.0000	104.0000	0.2971	355.0000
90	0.3625	0.3738	0.1751	0.8239	0.1252	0.6395	35.0000	0.2801	355.0000	117.0000	0.3296	361.0000
91	0.3521	0.3733	0.1776	0.8500	0.1321	0.6506	34.1250	0.2923	337.0000	104.0000	0.3086	347.0000
92	0.3738	0.3749	0.1705	0.8460	0.1274	0.6658	34.2500	0.2801	354.0000	102.0000	0.2881	360.0000
93	0.4066	0.3771	0.1979	0.8236	0.1408	0.6677	33.3750	0.2551	383.0000	114.0000	0.2977	390.0000
94	0.3467	0.3667	0.1763	0.8560	0.1353	0.6620	34.5000	0.2713	374.0000	113.0000	0.3021	382.0000
95	0.3887	0.3617	0.1775	0.8456	0.1324	0.6818	34.5000	0.2395	360.0000	98.0000	0.2722	367.0000
96	0.3418	0.3650	0.1754	0.8522	0.1302	0.6486	34.2500	0.2842	325.0000	109.0000	0.3354	329.0000
97	0.3231	0.3568	0.1669	0.8470	0.1299	0.6162	34.0000	0.3244	356.0000	110.0000	0.3090	365.0000
98	0.3243	0.3694	0.1737	0.8557	0.1247	0.6045	34.5000	0.3427	318.0000	107.0000	0.3365	323.0000
99	0.3832	0.3661	0.1778	0.8230	0.1316	0.6530	33.8750	0.2873	363.0000	108.0000	0.2975	372.0000
100	0.3920	0.3689	0.1817	0.8503	0.1273	0.6518	34.3750	0.2825	313.0000	100.0000	0.3195	317.0000
101	0.3961	0.3634	0.1714	0.8496	0.1355	0.6605	34.2500	0.2774	352.0000	103.0000	0.2926	354.0000
102	0.3280	0.3590	0.1665	0.8682	0.1250	0.6250	34.5000	0.3181	341.0000	113.0000	0.3314	349.0000
103	0.3707	0.3496	0.1628	0.8497	0.1328	0.6529	34.2500	0.3026	316.0000	102.0000	0.3228	319.0000
104	0.3811	0.3738	0.1907	0.8504	0.1407	0.6675	33.7500	0.2858	383.0000	107.0000	0.2794	391.0000
105	0.3804	0.3623	0.1650	0.8534	0.1291	0.6660	33.8750	0.2740	311.0000	94.0000	0.3023	317.0000
106	0.3969	0.3661	0.1945	0.8425	0.1438	0.6892	34.1250	0.2502	378.0000	99.0000	0.2619	386.0000
107	0.3576	0.3705	0.1944	0.8467	0.1365	0.6499	34.3750	0.2792	370.0000	119.0000	0.3216	376.0000
108	0.3581	0.3771	0.1755	0.8453	0.1310	0.6645	34.1250	0.2675	357.0000	110.0000	0.3081	362.0000
109	0.3916	0.3623	0.1756	0.8489	0.1248	0.6623	34.8750	0.2655	321.0000	99.0000	0.3084	327.0000
110	0.3327	0.3661	0.1528	0.8585	0.1165	0.6196	34.1250	0.3098	310.0000	102.0000	0.3290	315.0000
111	0.3416	0.3639	0.1778	0.8552	0.1328	0.6235	34.5000	0.3283	353.0000	108.0000	0.3059	359.0000
112	0.4029	0.3694	0.1809	0.8598	0.1417	0.6471	34.2500	0.2934	375.0000	112.0000	0.2987	382.0000
113	0.3475	0.3573	0.1736	0.8747	0.1287	0.6223	34.0000	0.3283	327.0000	104.0000	0.3180	332.0000
114	0.3611	0.3661	0.1703	0.8406	0.1320	0.6425	33.7500	0.2817	346.0000	106.0000	0.3064	350.0000
115	0.3135	0.3634	0.1698	0.8378	0.1330	0.6101	34.0000	0.3338	359.0000	111.0000	0.3092	368.0000
116	0.3781	0.3623	0.1562	0.8520	0.1232	0.6028	34.1250	0.3177	322.0000	110.0000	0.3416	328.0000
117	0.3218	0.3694	0.1708	0.8499	0.1157	0.6108	34.6250	0.3562	317.0000	116.0000	0.3659	321.0000
118	0.3140	0.3584	0.1728	0.8333	0.1309	0.6222	34.3750	0.2881	371.0000	116.0000	0.3127	380.0000
119	0.3833	0.3661	0.1732	0.8141	0.1297	0.6685	34.5000	0.2656	355.0000	104.0000	0.2930	361.0000
120	0.3290	0.3645	0.1605	0.8381	0.1178	0.6297	33.8750	0.3124	308.0000	107.0000	0.3474	313.0000
121	0.3552	0.3628	0.1673	0.8567	0.1283	0.6076	34.6250	0.3381	338.0000	119.0000	0.3521	346.0000
122	0.3819	0.3804	0.1753	0.8119	0.1235	0.6631	34.1250	0.2724	353.0000	112.0000	0.3173	355.0000
123	0.3646	0.3595	0.1465	0.8604	0.1180	0.6199	33.6250	0.3319	288.0000	97.0000	0.3368	291.0000
124	0.2742	0.3639	0.1748	0.8372	0.1279	0.5879	35.0000	0.3554	365.0000	120.0000	0.3288	376.0000
125	0.3968	0.3678	0.1879	0.8263	0.1352	0.6447	34.5000	0.2730	378.0000	115.0000	0.3042	388.0000
126	0.3630	0.3722	0.1895	0.8577	0.1361	0.6309	34.2500	0.2963	352.0000	110.0000	0.3125	359.0000
127	0.3643	0.3639	0.1786	0.8361	0.1417	0.6522	34.1250	0.2796	351.0000	113.0000	0.3219	357.0000
128	0.3742	0.3678	0.1746	0.8349	0.1319	0.6636	34.0000	0.2640	343.0000	105.0000	0.3061	348.0000
129	0.3743	0.3606	0.1714	0.8429	0.1329	0.6425	34.2500	0.2935	348.0000	110.0000	0.3161	351.0000
130	0.3766	0.3694	0.1659	0.8587	0.1253	0.6431	34.0000	0.3018	328.0000	108.0000	0.3293	335.0000
131	0.3886	0.3656	0.1917	0.8303	0.1385	0.6523	33.7500	0.2736	337.0000	104.0000	0.3086	341.0000
132	0.3187	0.3667	0.1811	0.8276	0.1332	0.6255	34.3750	0.2860	372.0000	121.0000	0.3253	379.0000
133	0.3997	0.3722	0.1844	0.8563	0.1394	0.6415	34.3750	0.3110	374.0000	106.0000	0.2834	381.0000
134	0.3594	0.3678	0.1772	0.8627	0.1376	0.6659	33.7500	0.2665	368.0000	102.0000	0.2772	376.0000
135	0.3476	0.3645	0.1820	0.8245	0.1350	0.6360	34.1250	0.2858	369.0000	113.0000	0.3062	375.0000
136	0.3305	0.3689	0.1625	0.8724	0.1320	0.6088	34.5000	0.3437	349.0000	109.0000	0.3123	356.0000
137	0.3661	0.3672	0.1766	0.8530	0.1326	0.6492	34.0000	0.2931	334.0000	108.0000	0.3234	342.0000
138	0.3202	0.3749	0.1701	0.8456	0.1304	0.6327	34.8750	0.2925	369.0000	112.0000	0.3035	376.0000
139	0.4006	0.3579	0.1674	0.8495	0.1296	0.6773	34.2500	0.2580	337.0000	105.0000	0.3116	342.0000
140	0.3640	0.3705	0.1674	0.8449	0.1252	0.6481	35.0000	0.2906	350.0000	111.0000	0.3171	353.0000
141	0.3522	0.3557	0.1633	0.8498	0.1195	0.6421	34.1250	0.3028	311.0000	95.0000	0.3055	318.0000
142	0.3774	0.3656	0.1783	0.8439	0.1339	0.6504	34.0000	0.2812	350.0000	109.0000	0.3114	356.0000
143	0.3696	0.3623	0.1673	0.8476	0.1273	0.6416	34.5000	0.2905	339.0000	103.0000	0.3038	348.0000
144	0.3849	0.3760	0.1695	0.8578	0.1250	0.6408	34.7500	0.2830	330.0000	107.0000	0.3242	338.0000
145	0.3593	0.3672	0.1752	0.8277	0.1364	0.6475	34.1250	0.2932	368.0000	115.0000	0.3125	372.0000
146	0.3821	0.3518	0.1573	0.8434	0.1224	0.6424	33.7500	0.2881	308.0000	102.0000	0.3312	317.0000
147	0.3933	0.3656	0.1740	0.8453	0.1338	0.6265	33.7500	0.2878	340.0000	105.0000	0.3088	349.0000
148	0.3064	0.3623	0.1771	0.8420	0.1201	0.6168	34.7500	0.3280	298.0000	102.0000	0.3423	303.0000
149	0.3804	0.3656	0.1681	0.8455	0.1301	0.6332	33.3750	0.2916	343.0000	103.0000	0.3003	346.0000
150	0.3478	0.3612	0.1667	0.8662	0.1283	0.6300	34.0000	0.2905	324.0000	105.0000	0.3241	333.0000
151	0.3899	0.3661	0.1727	0.8189	0.1339	0.6493	34.3750	0.2704	349.0000	105.0000	0.3009	356.0000
152	0.3777	0.3678	0.1744	0.8374	0.1317	0.6659	34.5000	0.2531	348.0000	103.0000	0.2960	353.0000
153	0.3609	0.3672	0.1823	0.8447	0.1329	0.6385	34.2500	0.2901	362.0000	113.0000	0.3122	366.0000
154	0.3865	0.3711	0.1648	0.8488	0.1228	0.6188	34.5000	0.3201	341.0000	110.0000	0.3226	344.0000
155	0.3142	0.3716	0.1719	0.8530	0.1287	0.6612	33.7500	0.2964	345.0000	103.0000	0.2986	349.0000
156	0.3725	0.3568	0.1643	0.8705	0.1274	0.6172	34.5000	0.3098	338.0000	109.0000	0.3225	343.0000
157	0.3196	0.3722	0.1640	0.8379	0.1307	0.6406	34.3750	0.2905	342.0000	108.0000	0.3158	346.0000
158	0.3583	0.3694	0.1811	0.8355	0.1302	0.6523	34.1250	0.2852	326.0000	106.0000	0.3252	329.0000
159	0.3631	0.3590	0.1575	0.8719	0.1132	0.6071	34.3750	0.3256	294.0000	100.0000	0.3401	299.0000
160	0.4205	0.3727	0.1921	0.8624	0.1443	0.6871	34.2500	0.2461	364.0000	104.0000	0.2857	371.0000
161	0.3965	0.3683	0.1810	0.8468	0.1394	0.6775	34.2500	0.2606	370.0000	104.0000	0.2811	376.0000
162	0.4029	0.3656	0.1686	0.8391	0.1285	0.6224	34.3750	0.2988	347.0000	117.0000	0.3372	353.0000
163	0.3807	0.3771	0.1811	0.8281	0.1348	0.6720	34.2500	0.2534	375.0000	115.0000	0.3067	379.0000
164	0.3740	0.3524	0.1826	0.8453	0.1325	0.6701	35.0000	0.2909	349.0000	103.0000	0.2951	355.0000
165	0.3835	0.3711	0.1718	0.8560	0.1280	0.6545	34.7500	0.2932	357.0000	106.0000	0.2969	367.0000
166	0.3664	0.3590	0.1698	0.8180	0.1279	0.6269	34.2500	0.3133	344.0000	116.0000	0.3372	352.0000
167	0.3779	0.3694	0.1677	0.8362	0.1287	0.6460	34.6250	0.2750	330.0000	111.0000	0.3364	336.0000
168	0.3811	0.3722	0.1780	0.8442	0.1371	0.6493	34.5000	0.2758	361.0000	112.0000	0.3102	366.0000
169	0.3539	0.3705	0.1679	0.8463	0.1257	0.6312	33.6250	0.3066	327.0000	107.0000	0.3272	332.0000
170	0.3886	0.3617	0.1690	0.8449	0.1282	0.6529	34.7500	0.2847	331.0000	107.0000	0.3233	335.0000
171	0.3548	0.3623	0.1791	0.8249	0.1321	0.6393	34.2500	0.3026	351.0000	113.0000	0.3219	357.0000
172	0.3574	0.3667	0.1779	0.8479	0.1393	0.6222	33.3750	0.3043	340.0000	109.0000	0.3206	344.0000
173	0.3959	0.3711	0.1653	0.8474	0.1278	0.6649	34.0000	0.2762	340.0000	105.0000	0.3088	344.0000
174	0.3528	0.3722	0.1721	0.8410	0.1303	0.6627	33.7500	0.2798	350.0000	103.0000	0.2943	360.0000
175	0.3536	0.3579	0.1638	0.8593	0.1256	0.6349	34.0000	0.3160	321.0000	106.0000	0.3302	330.0000
176	0.3519	0.3683	0.1625	0.8421	0.1250	0.6599	34.1250	0.2782	329.0000	111.0000	0.3374	334.0000
177	0.4064	0.3749	0.1913	0.8368	0.1356	0.6791	34.1250	0.2890	372.0000	109.0000	0.2930	378.0000
178	0.3770	0.3711	0.1768	0.8392	0.1295	0.6063	34.5000	0.3201	343.0000	114.0000	0.3324	349.0000
179	0.3452	0.3628	0.1706	0.8460	0.1261	0.6347	33.5000	0.2846	347.0000	108.0000	0.3112	357.0000
180	0.3659	0.3661	0.1791	0.8550	0.1323	0.6237	33.5000	0.3105	344.0000	108.0000	0.3140	352.0000
181	0.3439	0.3595	0.1708	0.8564	0.1249	0.6550	34.5000	0.3027	343.0000	111.0000	0.3236	345.0000
182	0.3731	0.3755	0.1745	0.8472	0.1361	0.6409	33.7500	0.3032	343.0000	104.0000	0.3032	349.0000
183	0.3410	0.3777	0.1786	0.8418	0.1322	0.6284	34.2500	0.3121	353.0000	112.0000	0.3173	361.0000
184	0.3850	0.3788	0.1796	0.8368	0.1364	0.6659	34.3750	0.2492	350.0000	109.0000	0.3114	355.0000
185	0.3466	0.3700	0.1656	0.8433	0.1286	0.6289	34.5000	0.3067	353.0000	111.0000	0.3144	362.0000
186	0.3704	0.3661	0.1803	0.8438	0.1294	0.6306	34.5000	0.2989	368.0000	112.0000	0.3043	373.0000
187	0.3942	0.3744	0.1814	0.8407	0.1330	0.6744	34.2500	0.2687	347.0000	105.0000	0.3026	351.0000
188	0.3595	0.3634	0.1828	0.8445	0.1332	0.6478	34.5000	0.2898	357.0000	110.0000	0.3081	364.0000
189	0.3121	0.3656	0.1585	0.8368	0.1239	0.6321	34.6250	0.3003	318.0000	99.0000	0.3113	324.0000
190	0.2947	0.3672	0.1636	0.8608	0.1196	0.5908	34.2500	0.3503	337.0000	109.0000	0.3234	339.0000
191	0.4010	0.3766	0.1972	0.8452	0.1432	0.6657	34.1250	0.2622	381.0000	109.0000	0.2861	384.0000
192	0.3979	0.3678	0.1781	0.8463	0.1354	0.6708	33.5000	0.2502	355.0000	103.0000	0.2901	357.0000
193	0.3873	0.3623	0.1805	0.8475	0.1269	0.6728	34.3750	0.2619	357.0000	103.0000	0.2885	359.0000
194	0.3950	0.3705	0.1701	0.8274	0.1330	0.6651	34.0000	0.2567	362.0000	106.0000	0.2928	370.0000
195	0.4072	0.3656	0.1830	0.8469	0.1438	0.6354	34.6250	0.2971	358.0000	112.0000	0.3128	362.0000
196	0.3728	0.3650	0.1858	0.8327	0.1406	0.6321	34.3750	0.3001	391.0000	121.0000	0.3095	398.0000
197	0.3879	0.3617	0.1593	0.8498	0.1163	0.6204	34.2500	0.3268	317.0000	116.0000	0.3659	321.0000
198	0.3898	0.3557	0.1708	0.8382	0.1374	0.6630	33.5000	0.2606	367.0000	108.0000	0.2943	376.0000
199	0.3852	0.3628	0.1697	0.8441	0.1271	0.6432	34.6250	0.2797	325.0000	98.0000	0.3015	335.0000
200	0.3646	0.3711	0.1737	0.8400	0.1264	0.6343	34.1250	0.2806	332.0000	111.0000	0.3343	340.0000
201	0.4017	0.3738	0.1823	0.8434	0.1344	0.6771	34.1250	0.2671	366.0000	105.0000	0.2869	369.0000
202	0.3347	0.3672	0.1771	0.8457	0.1324	0.6242	34.0000	0.2994	349.0000	110.0000	0.3152	353.0000
203	0.3267	0.3617	0.1769	0.8559	0.1331	0.6245	34.2500	0.3092	365.0000	116.0000	0.3178	367.0000
204	0.3663	0.3705	0.1820	0.8273	0.1358	0.6546	34.3750	0.2740	358.0000	107.0000	0.2989	364.0000
205	0.3605	0.3727	0.1795	0.8363	0.1371	0.6647	33.5000	0.2787	366.0000	101.0000	0.2760	372.0000
206	0.3221	0.3689	0.1799	0.8336	0.1352	0.6365	34.6250	0.2992	349.0000	107.0000	0.3066	358.0000
207	0.3359	0.3705	0.1871	0.8257	0.1435	0.6531	33.8750	0.2739	371.0000	106.0000	0.2857	378.0000
208	0.3378	0.3705	0.1761	0.8457	0.1300	0.6512	34.3750	0.2851	367.0000	108.0000	0.2943	370.0000
209	0.3595	0.3689	0.1675	0.8411	0.1281	0.6130	34.5000	0.3216	339.0000	115.0000	0.3392	346.0000
210	0.3684	0.3749	0.1683	0.8313	0.1289	0.6395	34.1250	0.3034	344.0000	110.0000	0.3198	351.0000
211	0.3215	0.3524	0.1747	0.8578	0.1272	0.6352	33.8750	0.3028	316.0000	104.0000	0.3291	326.0000
212	0.3322	0.3645	0.1611	0.8689	0.1215	0.6287	34.2500	0.3123	327.0000	102.0000	0.3119	334.0000
213	0.3867	0.3645	0.1578	0.8387	0.1310	0.6500	34.8750	0.2954	327.0000	103.0000	0.3150	333.0000
214	0.3447	0.3711	0.1654	0.8508	0.1270	0.6527	34.6250	0.2960	323.0000	103.0000	0.3189	326.0000
215	0.3306	0.3810	0.1644	0.8430	0.1281	0.6432	34.0000	0.2833	329.0000	105.0000	0.3191	337.0000
216	0.3626	0.3612	0.1579	0.8395	0.1223	0.6481	33.6250	0.2744	315.0000	104.0000	0.3302	320.0000
217	0.3773	0.3755	0.1779	0.8392	0.1346	0.6429	34.3750	0.2902	358.0000	113.0000	0.3156	364.0000
218	0.4044	0.3590	0.1575	0.8306	0.1283	0.6485	33.7500	0.2872	340.0000	98.0000	0.2882	345.0000
219	0.3428	0.3656	0.1703	0.8473	0.1377	0.6426	34.5000	0.2923	346.0000	110.0000	0.3179	351.0000
220	0.3513	0.3623	0.1730	0.8237	0.1334	0.6000	34.2500	0.3326	368.0000	121.0000	0.3288	375.0000
221	0.3262	0.3650	0.1687	0.8441	0.1296	0.6253	34.3750	0.3176	320.0000	110.0000	0.3438	328.0000
222	0.3490	0.3694	0.1606	0.8391	0.1226	0.6314	34.5000	0.2930	340.0000	105.0000	0.3088	346.0000
223	0.3992	0.3727	0.1861	0.8516	0.1375	0.6596	34.2500	0.2706	340.0000	104.0000	0.3059	344.0000
224	0.3556	0.3623	0.1569	0.8357	0.1153	0.6256	34.1250	0.2983	304.0000	103.0000	0.3388	308.0000
